"","SRR5944047","SRR5944048","SRZ5944049","SRZ5944050"
"BDKRB2;NM_000623.4",8.16343163286579,8.27982674863433,13.6360785148792,8.51521110857272
"BDNF;NM_170735.6",74.4913136499003,70.3785273633918,59.0896735644764,53.4135969537743
"BDNF-AS;NR_002832.2",289.801822966736,343.612810068325,320.902381050156,308.095820110177
"BDP1;NM_018429.3",1375.53823013789,1524.86809287349,1429.97010026033,1434.42601674411
"BEAN1;NM_001136106.5",48.9805897971948,53.8188738661232,49.089882653565,46.4466060467603
"BEAN1-AS1;NR_109960.1",0,0,0,2.32233030233801
"BECN1;NM_003766.5",210.208364546294,218.035437714037,230.904262851954,216.750828218215
"BECN2;NM_001290693.1",0,0,0,0
"BEGAIN;NM_001385103.1",11.2247184951905,24.839480245903,18.1814380198389,15.4822020155868
"BEND2;NM_001184767.2",1.02042895410822,0,0,0
"BEND3;NM_001367314.1",125.512761355312,102.117863233157,127.270066138872,99.8602030005346
"BEND3P3;NR_027512.1",0,0,0.909071900991945,0
"BEND4;NM_207406.4",0,0,0,0
"BEND5;NM_024603.4",0,2.75994224954478,0.909071900991945,0
"BEND6;NM_001318539.2",27.551581760922,23.4595091211306,31.8175165347181,40.2537252405256
"BEND7;NM_152751.3",232.657801536675,255.294658082892,232.722406653938,262.423324164196
"BEST1;NM_001363591.2",26.5311528068138,11.0397689981791,36.3628760396778,23.2233030233801
"BEST2;NM_017682.3",2.04085790821645,0,1.81814380198389,0
"BEST3;NR_104220.2",0,0,0,0.774110100779338
"BEST4;NM_153274.3",4.0817158164329,5.51988449908955,3.63628760396778,6.96699090701404
"BET1;NM_005868.6",271.434101792788,247.014831334258,292.721152119406,309.644040311735
"BET1L;NM_016526.5",82.6547452827661,84.1782386111157,77.2711115843153,76.6368999771545
"BEX1;NM_018476.4",0,0,1.81814380198389,0
"BEX2;NM_032621.4",12.2451474492987,15.1796823724963,19.0905099208308,13.9339818140281
"BEX3;NM_014380.3",53.0623056136277,53.8188738661232,36.3628760396778,48.7689363490983
"BEX4;NM_001080425.4",0,6.89985562386194,7.27257520793556,3.09644040311735
"BEX5;NM_001159560.2",1.02042895410822,1.37997112477239,1.81814380198389,0
"BFAR;NM_016561.3",369.395281387177,393.291770560131,357.265257089834,373.89517867642
"BFSP1;NM_001278608.2",526.541340319844,470.570153547385,604.532814159643,568.196813972034
"BFSP2;NM_003571.4",8.16343163286579,6.89985562386194,8.1816471089275,7.74110100779338
"BFSP2-AS1;NR_135276.1",11.2247184951905,17.9396246220411,24.5449413267825,24.7715232249388
"BGLAP;NM_199173.6",1.02042895410822,1.37997112477239,0,0
"BGLT3;NR_121648.1",0,0,0,0
"BGN;NM_001711.6",0,0,0,0
"BHLHA15;NM_177455.4",16.3268632657316,11.0397689981791,7.27257520793556,14.7080919148074
"BHLHA9;NM_001164405.2",0,0,0.909071900991945,0
